default,revolving_utilization,age,times_30_59_days_late,debt_ratio,monthly_income,num_open_credit_lines,times_90_plus_days_late,num_real_estate_loans,times_60_89_days_late,num_dependents
0,0.4254,40,0,0.5709,4742,10,0,0,0,0
0,0.3085,35,1,0.8855,3601,5,0,2,0,0
0,0.4083,76,0,0.0369,3374,10,0,0,0,0
0,0.3674,50,0,0.0719,6351,5,0,1,0,1
0,0.3543,52,1,0.0282,1145,6,0,0,0,3
1,0.1268,58,2,0.6299,4091,4,1,1,2,1
0,0.3152,27,0,0.9561,31378,2,0,1,0,1
0,0.1132,66,0,0.0911,2061,7,0,5,0,3
0,0.232,21,0,0.1085,13744,9,0,1,0,0
0,0.0839,35,0,0.1351,5134,9,0,1,0,1
0,0.6772,39,0,0.2094,3033,7,0,0,0,1
0,0.3496,51,3,0.3441,1708,6,0,1,0,1
0,0.2061,47,0,0.2106,5495,13,0,1,0,1
0,0.3798,42,0,0.9048,15720,8,0,0,0,2
0,0.5477,44,0,0.0316,3599,4,0,1,0,0
0,0.162,33,0,0.4807,4606,8,0,0,0,0
0,0.023,27,0,0.1222,11029,12,0,0,0,0
0,0.1558,53,0,0.1422,6455,11,0,4,0,1
0,0.2755,53,0,0.3702,1397,7,0,1,0,0
0,0.1258,64,0,0.7951,5319,6,0,1,0,1
0,0.4548,35,0,0.3778,16478,7,0,2,0,1
0,0.0991,53,0,0.4486,4771,4,0,3,0,0
0,0.1646,41,0,0.4168,1000,7,0,1,0,1
1,0.1814,59,0,0.1161,6704,5,0,2,0,0
0,0.1766,57,0,0.4243,4193,7,0,2,0,0
1,0.1402,47,0,0.4605,1137,11,0,0,0,0
0,0.4877,40,0,0.2287,1282,11,0,3,0,2
0,0.3695,56,0,0.2309,10722,7,0,0,0,2
0,0.4383,52,0,0.4278,2735,13,0,0,0,0
0,0.6849,36,0,0.5095,2377,9,0,2,0,1
0,0.2462,29,1,0.1234,4776,16,0,1,0,1
0,0.1512,41,0,0.4852,2935,7,0,2,0,1
0,0.3349,63,0,0.5049,5324,8,0,1,0,3
0,0.1708,58,0,0.08,4178,6,0,0,0,1
0,0.1408,31,0,0.3786,1881,6,1,2,1,0
0,0.2796,30,0,0.0619,3265,16,0,0,0,3
0,0.5693,60,0,0.0293,7003,11,0,0,0,2
0,0.3053,31,0,0.2564,5082,8,0,0,0,1
1,0.2744,51,5,0.7179,4602,8,0,0,0,1
0,0.0692,37,0,0.0108,23153,4,0,0,0,1
0,0.2765,64,0,0.5255,8820,7,0,1,0,1
0,0.1935,35,0,0.2119,9720,3,0,3,0,1
0,0.278,58,1,0.5918,4303,8,0,0,0,0
0,0.2853,47,0,0.5564,5861,8,0,0,0,1
0,0.3819,48,0,0.6245,3481,7,0,2,0,0
0,0.2253,21,0,0.4394,9154,6,0,3,0,0
0,0.3941,21,0,0.5554,4499,7,0,1,0,1
0,0.159,42,0,0.0581,5871,8,0,1,0,2
0,0.814,47,0,0.1087,5588,13,0,1,0,1
0,0.1771,31,0,0.0833,4843,11,0,1,0,2
0,0.0264,31,0,0.4069,51562,10,0,0,0,0
0,0.058,51,0,0.05,2883,14,0,0,0,0
0,0.2456,51,0,0.0604,2862,8,0,1,0,0
0,0.3149,43,0,0.6335,8563,8,0,1,0,2
0,0.1711,54,0,0.3671,3052,7,0,0,0,1
0,0.4238,30,2,0.6247,3892,9,0,0,0,0
0,0.1739,40,2,0.045,2060,13,0,2,0,1
0,0.0343,64,0,0.1527,7282,5,0,2,0,1
0,0.1977,45,0,0.0999,7356,13,0,3,0,0
0,0.301,46,0,0.0029,3819,6,0,2,0,1
0,0.1673,72,0,0.1004,8706,5,0,1,0,0
0,0.2409,28,0,0.1432,1111,13,0,0,0,0
0,0.1189,54,0,0.029,2792,5,0,2,0,1
0,0.0774,64,0,0.2508,4289,7,0,0,0,1
0,0.3855,41,0,0.1449,1924,12,0,2,0,0
0,0.3165,55,0,0.0143,1213,8,1,0,1,0
0,0.2748,33,0,0.3652,3841,6,0,1,0,2
1,0.4808,36,0,0.392,8563,7,0,0,0,0
0,0.5784,49,0,0.5396,13707,5,0,1,0,0
0,0.3702,54,0,0.1994,3172,11,0,4,0,0
0,0.396,58,0,1.0388,8835,9,0,0,0,0
1,0.1511,63,0,0.7362,8178,6,0,1,0,1
0,0.112,44,0,0.2405,13028,7,0,2,0,2
0,0.678,59,0,0.1766,3713,7,0,1,0,0
0,0.0225,40,0,0.0009,1165,11,0,2,0,2
0,0.3654,55,0,0.3724,5198,4,0,0,0,1
0,0.0478,47,0,0.2497,2184,5,0,1,0,0
0,0.2343,50,0,0.832,2755,9,0,0,0,1
0,0.3906,50,1,0.2706,3862,6,0,0,0,0
0,0.1755,25,0,1.4824,3747,5,0,1,0,0
0,0.2284,31,0,0.5769,5504,5,0,0,0,2
0,0.6409,46,0,0.9211,8625,6,0,0,0,3
0,0.3839,24,0,0.1191,3662,9,0,2,0,3
0,0.0926,54,0,0.0485,6745,9,0,0,0,1
0,0.6934,55,0,0.4782,4973,6,0,1,0,1
0,0.3838,48,0,0.4628,10387,6,0,3,0,0
0,0.2886,31,0,0.0713,4226,10,0,0,0,3
0,0.1141,61,0,0.4341,4614,9,0,0,0,0
0,0.1947,69,0,0.2617,3642,10,0,0,0,1
0,0.5955,46,3,0.0348,4316,7,0,1,2,0
0,0.1668,51,0,0.209,2625,9,0,1,0,1
0,0.1354,47,0,0.8027,2425,4,0,1,0,2
0,0.2511,51,1,0.2118,9141,10,1,3,1,1
0,0.4502,43,1,0.4663,2066,6,0,3,0,0
0,0.139,44,1,0.0088,3807,6,1,1,1,0
0,0.1353,55,1,0.3907,11073,14,1,0,1,1
0,0.415,73,0,0.8803,3706,7,0,2,0,0
0,0.1882,28,1,0.2077,9537,12,0,0,1,0
0,0.0485,43,0,0.1236,3063,6,0,1,0,0
0,0.1171,30,0,0.3121,2119,10,0,0,1,0
0,0.502,64,0,0.744,1372,8,0,1,0,0
0,0.3232,37,0,0.0584,14047,8,0,0,0,2
0,0.3089,27,0,0.1551,1979,5,0,0,0,0
0,0.4544,52,0,0.051,8935,11,0,1,0,2
0,0.3548,65,0,0.2059,2208,7,0,1,0,1
0,0.3829,52,0,0.2332,14099,6,0,2,0,0
0,0.3061,47,0,0.8658,28722,4,0,1,0,0
0,0.2337,49,0,0.1596,1275,7,0,1,0,1
0,0.0874,61,0,0.2511,2063,11,0,1,0,1
0,0.2762,34,0,0.6495,9122,7,0,2,0,0
0,0.4718,43,0,0.1163,7408,9,1,3,0,3
0,0.2154,39,0,0.3364,9150,4,0,3,0,0
0,0.0869,30,0,0.4246,3105,8,0,2,0,0
0,0.3339,41,0,0.1204,24101,8,0,1,0,0
0,0.2499,58,0,0.0539,5401,5,0,2,0,0
0,0.2662,51,0,0.2097,1856,9,0,0,0,0
0,0.3876,52,0,0.1324,4013,6,0,1,0,1
0,0.1553,46,0,0.093,1876,4,0,2,0,0
0,0.4228,51,0,1.0883,17549,3,0,0,0,1
1,0.0607,35,0,0.2092,2897,11,1,0,0,0
0,0.3186,41,0,0.5824,7288,11,0,1,0,0
0,0.3822,47,0,0.0652,3372,7,0,1,1,0
0,0.1226,48,0,0.8412,3003,7,0,0,0,0
0,0.3833,48,0,0.4746,1066,12,0,1,0,0
0,0.5169,43,0,0.4962,7931,11,0,2,0,1
0,0.3096,40,0,0.1482,13895,4,0,1,0,2
0,0.3248,80,0,0.1994,2361,14,0,1,0,2
0,0.2431,55,0,0.2699,1427,1,0,1,0,0
0,0.5494,49,1,0.4679,9345,12,0,0,1,1
0,0.1758,42,1,0.5673,1316,9,1,1,0,0
0,0.2971,39,3,0.0244,13038,3,0,2,1,1
0,0.2187,43,0,0.7032,2383,7,0,2,0,1
0,0.4262,48,0,0.8318,2033,7,0,0,0,1
0,0.3619,22,1,0.2696,5995,4,0,4,0,1
0,0.2325,26,0,0.062,2141,7,0,0,0,1
0,0.4256,37,0,0.5118,2791,7,0,1,0,1
0,0.1718,47,0,0.2386,6523,9,0,1,0,0
1,0.291,42,0,0.5098,1000,11,0,0,0,0
0,0.5688,62,0,0.5059,18286,6,0,1,0,1
0,0.3177,27,0,0.0272,5089,9,0,0,0,1
0,0.7926,35,0,0.2802,1746,8,0,1,0,0
0,0.5528,63,0,0.198,2178,8,0,2,0,1
0,0.1804,46,0,0.8763,10865,8,1,1,1,1
0,0.5169,55,0,0.1056,7949,7,0,1,0,0
0,0.2493,69,0,0.0692,14904,11,0,2,0,1
0,0.6265,36,0,0.6822,2846,10,0,1,0,2
0,0.1653,43,0,0.0483,6230,7,0,1,0,1
0,0.1479,41,0,0.348,6913,9,0,2,0,0
0,0.3967,21,0,0.107,8571,13,0,0,0,0
0,0.1507,41,0,0.2517,12110,16,0,1,0,1
0,0.4098,55,1,0.2873,2768,5,1,0,1,0
0,0.4068,51,1,0.1621,4485,4,0,0,0,4
0,0.2898,52,0,1.1062,3016,5,0,1,0,0
0,0.2167,40,0,0.0424,4712,7,0,1,0,0
1,0.1657,37,3,0.149,8593,6,1,1,2,3
0,0.2816,60,0,0.1688,1308,5,0,3,0,3
0,0.6149,39,2,0.2991,11938,9,2,3,2,1
0,0.1768,48,0,0.1569,1975,6,1,0,1,0
0,0.2795,46,1,0.0306,3843,5,0,2,0,0
0,0.2701,62,0,0.8837,13295,6,1,1,0,1
0,0.4334,56,0,0.1614,6389,8,0,2,0,2
1,0.5416,29,1,0.1259,6448,10,0,3,0,0
0,0.3724,30,1,0.1776,1911,8,0,0,1,3
0,0.1017,51,0,0.0732,2131,7,0,1,0,0
0,0.3798,44,5,0.0317,10435,7,0,1,2,1
0,0.0927,39,0,0.0483,3067,6,0,0,0,1
0,0.1092,57,1,0.0547,3307,8,0,2,0,0
0,0.0529,47,0,0.0661,10627,9,0,1,0,0
0,0.3472,45,0,0.1634,2121,9,0,2,0,0
0,0.3871,54,0,0.2934,6096,3,0,1,0,0
0,0.1874,40,1,0.2974,5086,9,0,0,0,1
0,0.449,63,0,0.0,4904,8,0,0,0,2
0,0.5883,35,0,0.7613,3246,5,0,0,0,2
0,0.2647,52,0,0.5192,3090,3,0,1,0,2
1,0.5151,62,0,0.9968,2074,8,0,2,0,0
0,0.1186,28,0,0.1339,7230,9,0,1,0,0
0,0.1215,40,1,0.3279,2879,3,0,1,0,0
0,0.3176,58,0,0.0552,10667,9,1,0,0,1
0,0.4212,58,0,0.5095,4106,12,0,2,0,2
0,0.3551,42,0,0.0528,2107,11,0,2,0,0
0,0.488,36,0,0.1184,4063,3,0,0,0,0
0,0.1531,56,0,0.2025,3537,6,0,1,0,1
0,0.2693,59,0,0.2708,11017,9,0,2,0,0
0,0.3804,31,0,0.246,3658,9,0,0,0,1
0,0.0393,30,0,0.0323,3940,7,0,1,0,0
0,0.0972,47,0,0.1643,15202,5,0,0,0,1
0,0.3157,52,0,0.7688,7380,15,0,1,0,2
0,0.1698,41,0,0.6176,18586,9,0,0,0,1
0,0.4423,53,0,0.2681,13456,6,0,0,0,0
0,0.3245,36,0,0.2548,2416,14,0,1,0,0
0,0.2717,21,1,0.0355,10850,7,0,1,0,3
0,0.3724,39,0,0.067,16651,6,0,0,0,1
0,0.3608,45,0,0.0874,16751,6,0,1,0,0
0,0.0723,41,0,0.2009,10834,11,0,2,0,0
0,0.0837,31,0,0.3943,10657,8,0,1,0,0
0,0.467,23,0,0.1853,3857,9,0,0,0,1
0,0.3193,38,0,0.0404,2515,10,0,1,0,0
0,0.1997,55,1,0.1736,3707,6,1,1,1,0
0,0.4168,60,0,0.0532,1297,10,0,0,0,0
0,0.6455,59,0,0.4173,14389,16,0,1,0,0
1,0.1511,35,0,0.0546,3918,7,0,1,0,0
0,0.2258,31,0,0.1976,13808,10,0,1,0,0
0,0.2606,50,0,0.3547,1835,10,0,0,0,1
0,0.2608,52,0,0.0777,11685,8,0,2,0,0
0,0.0696,49,0,0.0237,3307,11,0,0,0,0
0,0.0715,21,0,0.2486,1759,10,0,0,0,0
0,0.1172,34,0,0.0167,18064,10,0,2,0,0
0,0.3001,44,0,0.2659,11918,8,0,1,1,1
0,0.2249,50,2,0.4201,5822,3,0,0,1,0
0,0.1425,54,5,0.1198,5050,8,0,1,0,0
0,0.5262,46,0,0.201,6985,10,0,2,0,2
0,0.4654,48,0,0.7925,5742,12,0,0,0,0
0,0.123,46,0,0.1911,2607,3,0,2,0,0
0,0.0726,53,0,1.7012,3534,10,0,0,0,0
0,0.3901,48,0,0.0512,23589,6,0,1,0,1
0,0.1137,45,2,0.3703,41677,12,0,2,0,1
0,0.476,41,0,0.3172,17156,6,0,3,0,3
0,0.4144,45,0,0.6174,7205,10,0,0,0,0
0,0.3617,50,0,0.0291,3751,7,0,0,0,0
0,0.2212,48,0,0.0986,2595,9,0,0,0,2
0,0.392,49,0,0.0425,2735,8,1,0,0,0
0,0.3616,61,2,0.8113,3157,10,0,0,0,0
0,0.1936,48,0,0.1669,27472,8,0,1,0,1
0,0.0465,37,0,0.7226,20848,8,0,2,0,1
0,0.0625,55,0,0.1046,8928,10,0,0,0,1
0,0.2403,28,0,0.0405,2279,11,0,0,0,1
0,0.3277,32,0,0.1055,10041,12,0,1,0,1
0,0.108,49,0,0.2728,4060,10,0,1,0,0
0,0.3459,51,0,0.5597,1000,9,0,3,0,1
0,0.3546,30,0,0.146,6183,6,0,1,0,0
0,0.1402,40,1,0.7389,2506,6,0,1,0,0
0,0.4271,37,0,0.084,2574,6,0,0,0,2
0,0.0911,39,0,0.3548,4022,12,0,1,0,1
0,0.1179,56,0,0.3992,3298,6,0,2,0,0
0,0.2032,53,0,0.096,4781,9,1,1,1,0
0,0.0442,44,0,0.0082,4601,11,0,1,0,4
0,0.5413,38,1,0.1364,1095,12,0,0,0,0
0,0.6059,28,0,0.0139,16584,4,0,1,0,1
0,0.2651,62,0,0.693,2237,10,0,0,0,0
0,0.2844,52,0,0.9207,2294,12,0,0,1,0
0,0.0317,36,0,0.3988,3778,8,0,1,0,1
0,0.3754,53,0,0.3891,4506,3,0,0,0,1
1,0.3474,44,3,0.0827,15790,3,1,0,2,0
0,0.1876,41,0,0.023,6096,4,0,1,0,3
0,0.0693,50,0,0.486,7732,11,0,1,0,0
0,0.1251,36,0,0.2457,6121,6,0,1,0,0
0,0.5099,40,1,0.3434,5914,9,1,1,1,1
0,0.1743,46,0,0.4537,6296,4,0,2,0,0
0,0.3879,39,1,0.158,1047,7,0,0,1,1
0,0.3215,53,3,0.0468,4024,10,0,1,0,2
0,0.0984,67,0,0.4755,12454,7,0,1,0,0
0,0.1034,35,0,0.1814,115135,7,0,0,0,1
0,0.5659,25,0,0.5262,1875,11,0,2,0,0
0,0.1259,21,0,0.1727,6894,9,0,5,0,0
0,0.4022,43,2,0.0734,3112,5,0,0,0,1
0,0.1539,37,0,0.0563,25288,2,0,1,0,0
0,0.546,47,0,0.4087,1663,8,0,2,1,0
0,0.1392,46,0,0.2566,8102,8,0,0,0,0
0,0.3492,25,0,0.1556,1594,9,0,0,0,0
1,0.3616,23,0,0.2033,3809,4,0,3,0,3
0,0.4484,48,0,0.2393,4781,7,0,1,0,1
0,0.2746,46,0,0.0821,11565,5,0,1,0,2
0,0.2514,39,0,0.1425,2076,12,0,0,0,0
0,0.1793,25,0,0.1038,8355,5,0,3,0,0
0,0.5039,50,0,0.1475,4989,12,0,1,0,0
0,0.5216,60,0,0.2083,6113,4,0,0,0,0
0,0.1067,48,1,0.0571,10579,4,1,3,1,1
0,0.0794,34,0,0.15,1761,9,0,0,0,0
0,0.0629,45,0,0.1461,9400,13,0,1,0,0
0,0.1199,28,0,0.1011,3117,6,0,2,0,1
0,0.1502,57,0,1.95,11809,8,0,2,0,0
0,0.3198,45,0,0.0229,6423,4,1,1,1,0
0,0.4471,23,0,0.309,4156,10,0,1,0,0
0,0.3788,41,0,0.0575,3065,6,0,5,0,1
0,0.133,50,0,0.5489,9496,7,0,3,0,1
0,0.2369,41,0,0.7367,13477,9,0,1,0,1
0,0.3705,41,1,0.154,3209,5,1,2,1,0
0,0.19,30,0,0.5203,1985,8,0,1,0,1
0,0.0819,51,0,0.0863,8564,6,0,0,0,0
0,0.2672,37,0,0.0453,1542,11,0,0,0,2
0,0.3003,21,0,0.1139,1729,7,0,1,0,1
0,0.2012,40,0,0.1254,2100,11,0,2,0,1
0,0.3312,56,0,0.1519,3525,10,0,0,0,0
0,0.2311,40,1,0.14,1687,7,1,1,1,3
0,0.3012,65,0,0.1589,1042,12,0,1,0,0
0,0.4135,50,0,0.3714,1981,6,0,0,0,1
0,0.3213,49,0,0.0845,8217,3,0,3,0,1
0,0.1766,43,0,0.0056,1777,5,0,2,0,0
0,0.1852,44,0,0.2018,3743,13,0,3,0,1
0,0.1415,41,0,0.1784,23326,6,0,1,0,2
0,0.1502,41,1,0.0186,4725,9,0,1,0,0
0,0.5099,51,0,0.0431,6464,5,0,0,0,0
0,0.2308,33,0,0.214,2305,7,0,0,0,1
1,0.3256,32,3,0.0803,27744,10,1,2,2,3
0,0.337,31,0,0.6301,3187,6,0,0,0,1
0,0.2121,69,0,0.0571,4094,10,1,3,0,1
0,0.4819,51,0,0.0061,14096,5,0,1,1,1
0,0.5427,48,1,0.178,4249,9,1,1,1,0
1,0.2676,32,1,1.2841,5106,8,0,1,0,0
0,0.3972,52,0,0.3014,3923,7,0,1,0,0
0,0.606,43,0,0.1311,3944,8,0,1,0,1
0,0.2373,47,0,0.0051,6610,7,0,0,0,1
0,0.2735,33,0,0.199,7649,8,0,1,0,1
0,0.1795,46,0,0.0694,2937,17,0,1,0,3
0,0.6458,39,0,0.313,2662,8,0,0,0,0
0,0.2707,35,1,0.2624,3019,4,0,1,1,0
0,0.1096,53,0,0.0925,1601,8,0,1,0,0
0,0.4596,26,0,0.0214,1376,5,0,1,0,2
0,0.7097,51,1,0.422,6233,8,0,1,0,3
0,0.3663,53,0,0.2642,10413,10,0,1,0,1
0,0.08,34,0,0.5538,9865,4,0,1,0,1
0,0.1017,35,0,0.0903,1000,11,0,1,0,0
0,0.1342,42,0,0.3174,4039,7,0,0,0,1
0,0.1306,48,0,0.0379,2035,5,0,1,0,0
0,0.0555,43,0,0.1035,5513,8,0,0,0,1
0,0.1214,50,0,0.3206,3518,8,1,1,0,1
0,0.2146,66,0,0.5239,7891,14,1,0,1,1
1,0.3337,38,0,0.1161,4840,7,0,0,0,0
0,0.4754,24,0,0.4811,1078,12,0,1,0,1
0,0.3859,54,0,0.3397,2267,8,0,1,0,2
1,0.4454,65,5,0.1286,4937,7,2,1,2,1
0,0.4563,49,0,0.6272,5282,10,0,1,0,0
0,0.1596,31,0,0.2135,1596,9,0,0,0,0
0,0.6707,43,0,0.3134,1437,8,0,3,0,0
0,0.6591,31,0,0.2053,5140,11,0,2,0,1
0,0.3451,52,0,0.1808,1598,7,0,1,0,1
0,0.2744,28,1,0.5651,1293,6,0,0,1,2
0,0.5177,41,1,0.1047,3442,12,1,1,1,2
0,0.3942,32,2,0.0112,3325,12,0,0,1,0
0,0.539,46,1,0.6355,2433,8,0,1,0,0
0,0.1832,40,1,0.5229,2798,8,0,0,1,0
0,0.5547,47,0,0.137,4969,9,0,2,0,1
0,0.3003,45,0,0.0615,2762,8,0,1,0,1
0,0.2218,33,0,0.3377,5200,6,0,0,0,1
0,0.4407,52,0,0.0246,3625,10,0,0,0,0
0,0.0269,44,0,0.1654,5620,5,0,2,0,0
0,0.2977,33,0,0.0269,9922,3,0,0,0,2
0,0.4455,71,0,0.2733,9618,9,0,0,0,2
0,0.1464,50,0,0.0083,13774,7,0,3,0,0
0,0.3177,43,0,0.2977,9609,8,0,2,0,0
0,0.2032,61,0,0.3355,5948,13,0,0,0,1
0,0.1731,67,0,0.2003,3474,5,0,2,0,0
1,0.1632,43,0,0.0577,3603,5,0,1,0,0
1,0.6622,49,3,0.0321,2435,8,1,0,2,0
0,0.1647,33,0,0.1128,4932,10,0,0,0,0
0,0.0601,43,0,0.1878,8586,6,0,1,0,0
0,0.309,42,0,0.3083,2750,10,0,3,0,1
0,0.2224,47,0,0.0004,4770,9,0,1,0,1
0,0.498,48,0,0.3725,2858,12,0,0,0,1
0,0.1018,51,0,0.3742,5810,12,0,1,0,3
0,0.1959,47,0,0.1764,3166,7,0,2,0,0
0,0.2309,30,3,0.1262,2720,8,1,0,0,0
0,0.4965,33,0,0.5541,2852,13,0,2,0,0
0,0.5618,38,0,0.4606,7351,11,0,1,0,0
0,0.3946,41,0,1.2273,4548,5,0,2,0,0
0,0.5543,57,0,0.1395,3488,9,0,0,0,0
0,0.4081,31,0,0.712,6057,10,0,1,0,0
0,0.1991,40,0,0.0274,3527,5,0,2,0,2
0,0.2523,56,0,0.159,12103,15,0,0,0,1
0,0.1816,41,0,0.1879,2255,9,0,1,0,2
0,0.4226,50,0,0.1744,4231,6,0,3,0,4
0,0.5172,43,0,0.2943,1597,10,0,2,0,1
1,0.5425,48,3,0.056,3723,7,0,0,2,1
0,0.1932,42,0,0.604,1282,8,0,0,0,0
0,0.1596,53,3,0.2407,8928,8,0,1,0,2
0,0.4136,26,0,0.7037,9074,10,0,3,0,0
1,0.2471,40,0,0.0008,9203,8,0,0,0,0
0,0.2662,48,0,0.2983,5029,9,0,1,0,0
0,0.2965,51,0,0.1595,2431,11,0,2,0,0
0,0.2318,62,0,0.211,2590,7,0,1,0,1
0,0.1245,40,0,0.4085,16716,6,0,0,0,1
0,0.0774,62,0,0.0773,15499,5,0,0,0,3
0,0.2378,37,0,0.0688,5421,4,0,4,0,2
0,0.3162,60,0,0.3642,3253,10,0,1,0,1
1,0.0503,54,1,0.221,14689,10,0,0,0,1
0,0.388,34,0,0.0798,2819,8,0,1,0,0
0,0.1899,48,0,0.1985,5902,8,0,1,0,1
0,0.3535,44,0,0.1846,14495,6,0,0,0,1
0,0.0525,52,0,0.3528,2517,7,0,1,0,1
0,0.1114,42,0,0.0008,9541,15,0,0,0,2
0,0.2223,41,0,0.2651,7453,8,0,0,0,0
1,0.3823,61,1,0.2792,4761,12,1,0,1,1
0,0.3453,43,0,0.4105,2219,7,0,2,0,2
0,0.2071,54,2,0.6601,2753,6,0,2,0,0
0,0.2457,42,0,0.174,6195,9,0,0,0,1
0,0.3217,64,0,0.1258,1573,11,0,2,0,0
1,0.2705,36,0,0.0324,5456,9,0,1,0,2
0,0.1456,37,0,0.1232,7576,6,0,1,0,0
0,0.4619,63,0,0.0213,10809,11,0,2,0,0
0,0.0111,39,0,0.4871,1605,10,0,0,0,0
0,0.4118,64,0,0.4935,14086,13,0,1,0,0
0,0.2778,55,0,0.162,19077,8,0,1,0,0
0,0.1822,43,0,0.0902,6823,6,0,2,0,1
0,0.4879,23,0,0.0377,2142,2,0,0,0,1
0,0.3037,44,0,0.5716,3780,13,0,1,0,1
0,0.1838,46,0,0.6299,4731,8,0,3,0,1
0,0.5572,59,0,0.0929,6101,5,0,1,0,0
0,0.3217,64,0,0.2917,5001,9,0,1,0,2
0,0.5152,36,0,0.0898,6154,7,0,1,0,0
0,0.5572,54,0,0.0765,4570,3,0,0,0,2
0,0.28,54,2,0.0064,6075,12,0,3,1,1
0,0.2478,57,0,0.2582,3400,7,0,0,0,0
0,0.352,50,0,0.0487,3749,7,0,1,0,1
0,0.1261,21,0,0.0037,3100,6,0,1,0,0
0,0.0545,43,0,0.0332,22783,8,0,0,0,1
0,0.1111,31,0,0.113,15853,6,0,2,0,2
0,0.267,42,0,0.3318,7663,10,0,0,0,0
0,0.6449,56,0,0.0679,14189,7,0,0,0,0
0,0.4299,48,0,0.6557,9309,7,0,1,0,1
0,0.3443,58,0,0.1021,5681,6,0,0,0,3
0,0.249,49,1,0.1207,1473,4,0,0,0,0
0,0.5714,29,0,0.0738,3984,4,0,1,0,1
0,0.4328,21,0,0.0878,3759,5,0,2,1,2
0,0.4113,46,0,0.0231,1985,8,0,2,0,2
0,0.4207,42,0,0.1048,1496,9,0,1,0,0
0,0.2621,33,0,0.589,7289,8,0,0,0,0
0,0.0623,24,0,0.3498,6371,8,0,1,0,1
0,0.1597,36,0,0.6245,1931,4,0,2,0,0
0,0.2018,42,0,0.0332,2706,4,0,0,0,0
1,0.1758,52,5,0.1824,12443,5,2,0,3,0
0,0.2393,47,0,0.0781,2435,6,0,0,0,0
0,0.4222,64,0,0.3832,5634,9,0,0,0,0
0,0.206,32,0,1.0544,4222,8,0,1,0,0
0,0.0545,55,0,0.5068,7369,5,0,0,0,0
0,0.054,45,0,0.0108,2477,6,0,1,0,0
0,0.467,53,2,0.1142,5282,8,0,1,0,1
1,0.0183,39,0,0.0087,5625,7,0,1,0,2
0,0.56,57,0,0.0123,5908,8,0,3,0,1
0,0.2047,48,3,0.0249,5235,13,0,1,0,1
0,0.1811,36,0,0.097,6474,3,0,2,0,0
0,0.2724,44,0,0.1088,28379,10,0,1,0,1
0,0.2708,42,0,0.1535,38140,11,0,2,1,0
0,0.4673,50,1,0.1557,2947,7,0,2,1,1
0,0.353,30,0,0.4427,1000,8,0,0,0,0
0,0.3572,44,0,0.0457,7914,3,0,2,0,1
0,0.2086,49,0,0.0515,5704,7,0,1,0,0
0,0.1577,45,0,0.2955,11485,7,0,3,0,0
0,0.2103,61,0,0.2544,6172,3,0,3,0,0
0,0.17,54,0,0.0502,5150,9,0,0,0,1
0,0.3725,44,0,0.5737,12126,9,0,1,1,1
0,0.1357,47,1,0.1197,13561,17,0,0,0,2
0,0.2682,48,0,0.1372,1620,9,0,1,0,3
0,0.1096,49,0,0.1637,2557,5,0,1,0,2
0,0.4874,23,0,0.1169,4516,7,0,2,0,0
0,0.1236,41,0,0.2446,5317,12,0,0,0,0
0,0.6934,27,0,0.1476,4101,5,0,0,0,1
0,0.0208,60,0,0.0901,6956,7,0,1,0,0
0,0.2581,44,0,0.7045,10903,14,0,1,0,0
0,0.2483,42,0,0.1106,19499,3,0,2,0,2
0,0.1065,55,0,0.3597,7809,8,0,0,0,1
0,0.6725,50,0,0.128,2485,8,1,1,0,0
0,0.2344,31,2,0.1714,4368,7,0,0,0,0
0,0.1828,44,0,0.0807,4627,9,0,1,0,3
0,0.3258,40,0,0.4187,7418,4,0,1,0,0
0,0.3342,24,0,0.4009,6704,6,0,1,0,1
0,0.1864,36,0,0.0067,25344,8,0,1,0,3
0,0.6739,42,0,0.0186,3397,7,0,2,0,0
0,0.1977,43,0,0.7668,6686,6,0,1,0,0
0,0.3434,27,0,0.659,32330,9,0,2,0,1
0,0.3112,58,0,0.2116,3077,4,0,1,0,2
1,0.499,43,5,0.204,5519,9,1,0,3,0
0,0.3576,45,0,0.5021,2307,3,0,3,0,0
0,0.4476,49,0,0.0447,5248,8,0,1,0,1
0,0.1171,35,0,0.3181,2632,10,0,1,0,1
0,0.1442,50,0,0.1939,11355,10,1,0,1,0
0,0.2224,40,0,0.408,5529,8,0,2,0,1
0,0.1967,34,0,0.0092,2325,5,0,1,0,0
0,0.518,51,0,0.2695,9628,10,0,0,0,2
1,0.7851,62,2,0.2441,5674,7,1,1,1,1
0,0.1358,53,0,0.5514,10532,9,0,1,0,1
0,0.1534,56,0,0.3389,1962,5,0,2,0,0
0,0.3395,38,0,0.6365,6601,3,0,2,0,0
0,0.2466,25,0,0.6548,9124,7,0,2,0,1
0,0.5533,62,0,0.1574,3502,7,1,2,0,1
1,0.2919,69,5,0.0444,1795,11,1,0,3,1
0,0.3297,63,0,0.2985,4753,10,0,0,0,0
0,0.3497,40,0,0.6208,13127,14,0,0,0,1
0,0.3035,31,0,0.0234,12097,9,0,5,0,1
0,0.2696,32,0,0.2449,3488,8,0,0,0,0
0,0.2873,24,0,0.0367,1760,13,0,0,1,1
0,0.1031,43,0,0.0082,3480,12,0,2,0,0
0,0.0896,64,0,0.3415,3378,7,0,0,0,0
0,0.7168,43,0,0.3436,7024,5,0,1,0,2
